eventId,exhibitorId,exhibitorName,boothId,boothCode,zoneId,hallId,hallName,boothSizeType,boothAreaSqm,status,assignedAt,packageTier,discountPct,amountPaidAed
EVT005,EXH0090,Keystone Consulting GmbH,EVT005_BTH_0041,HZB05-B003,zoneB,HZB05,Hall 7,standard,12,active,2026-01-06T12:00:00+00:00,Starter,0,16800
EVT005,EXH0048,Pulse Solutions FZ-LLC,EVT005_BTH_0042,HZB05-B004,zoneB,HZB05,Hall 7,corner,12,active,2026-01-06T12:00:00+00:00,Starter,0,16800
EVT005,EXH0127,BluePeak Networks Inc,EVT005_BTH_0043,HZB05-B005,zoneB,HZB05,Hall 7,standard,12,active,2026-01-06T12:00:00+00:00,Starter,0,16800
EVT005,EXH0237,Zenith Analytics PLC,EVT005_BTH_0044,HZB05-B006,zoneB,HZB05,Hall 7,corner,12,active,2026-01-06T12:00:00+00:00,Starter,0,16800
EVT005,EXH0029,Sentra Analytics FZ-LLC,EVT005_BTH_0045,HZB06-B001,zoneB,HZB06,Hall 8,standard,12,active,2026-01-06T12:00:00+00:00,Standard,0.05,19380
EVT005,EXH0178,Terra Labs GmbH,EVT005_BTH_0046,HZB06-B002,zoneB,HZB06,Hall 8,corner,18,active,2026-01-06T12:00:00+00:00,Premium,0,37800
EVT005,EXH0168,Atlas Platforms Ltd,EVT005_BTH_0047,HZB06-B003,zoneB,HZB06,Hall 8,island,36,active,2026-01-06T12:00:00+00:00,Platinum,0.05,88920
EVT005,EXH0245,Stratus Networks Ltd,EVT005_BTH_0048,HZB06-B004,zoneB,HZB06,Hall 8,standard,12,active,2026-01-06T12:00:00+00:00,Standard,0,20400
EVT005,EXH0161,Skyline Analytics LLC,EVT005_BTH_0049,HZB06-B005,zoneB,HZB06,Hall 8,standard,12,active,2026-01-06T12:00:00+00:00,Standard,0,20400
EVT005,EXH0051,SilverLine Systems Ltd,EVT005_BTH_0050,HZB06-B006,zoneB,HZB06,Hall 8,standard,9,active,2026-01-06T12:00:00+00:00,Starter,0,12600
EVT005,EXH0125,SilverLine Solutions Ltd,EVT005_BTH_0051,HZB06-B007,zoneB,HZB06,Hall 8,corner,18,active,2026-01-06T12:00:00+00:00,Premium,0,37800
EVT005,EXH0186,Vanguard Networks Ltd,EVT005_BTH_0052,HZB07-B001,zoneB,HZB07,Hall 9,corner,12,active,2026-01-06T12:00:00+00:00,Starter,0.05,15960
EVT005,EXH0188,BluePeak Analytics LLC,EVT005_BTH_0053,HZB07-B002,zoneB,HZB07,Hall 9,corner,12,active,2026-01-06T12:00:00+00:00,Starter,0.1,15120
EVT005,EXH0241,SilverLine Automation Inc (EXH0241),EVT005_BTH_0054,HZD01-B001,zoneD,HZD01,North Hall 1,corner,36,active,2026-01-06T12:00:00+00:00,Platinum,0.05,88920
EVT005,EXH0059,SilverLine Dynamics LLC,EVT005_BTH_0055,HZD01-B002,zoneD,HZD01,North Hall 1,corner,18,active,2026-01-06T12:00:00+00:00,Premium,0,37800
EVT005,EXH0193,Saffron Security LLC,EVT005_BTH_0056,HZD01-B003,zoneD,HZD01,North Hall 1,standard,9,active,2026-01-06T12:00:00+00:00,Starter,0,12600
EVT005,EXH0242,Vertex Digital Inc,EVT005_BTH_0057,HZD01-B004,zoneD,HZD01,North Hall 1,standard,18,active,2026-01-06T12:00:00+00:00,Standard,0,30600
EVT005,EXH0083,BluePeak Engineering Inc,EVT005_BTH_0058,HZD02-B001,zoneD,HZD02,North Hall 2,standard,18,active,2026-01-06T12:00:00+00:00,Standard,0,30600
EVT005,EXH0174,Iris Solutions S.A.,EVT005_BTH_0059,HZD02-B002,zoneD,HZD02,North Hall 2,standard,12,active,2026-01-06T12:00:00+00:00,Starter,0,16800
EVT005,EXH0153,Aurora Intelligence Ltd,EVT005_BTH_0060,HZD02-B003,zoneD,HZD02,North Hall 2,standard,12,active,2026-01-06T12:00:00+00:00,Starter,0,16800
EVT005,EXH0229,Nova Networks Inc,EVT005_BTH_0061,HZD03-B001,zoneD,HZD03,North Hall 3,standard,9,active,2026-01-06T12:00:00+00:00,Starter,0.05,11970
EVT005,EXH0023,Stratus Labs GmbH,EVT005_BTH_0062,HZD03-B002,zoneD,HZD03,North Hall 3,standard,12,active,2026-01-06T12:00:00+00:00,Standard,0.05,19380
EVT005,EXH0184,Nexa Dynamics Ltd,EVT005_BTH_0063,HZD03-B003,zoneD,HZD03,North Hall 3,standard,9,active,2026-01-06T12:00:00+00:00,Starter,0,12600
EVT005,EXH0159,Sentra Analytics Ltd,EVT005_BTH_0064,HZD04-B001,zoneD,HZD04,North Hall 4,standard,12,active,2026-01-06T12:00:00+00:00,Standard,0,20400
EVT005,EXH0050,Atlas Networks PLC,EVT005_BTH_0065,HZD04-B002,zoneD,HZD04,North Hall 4,standard,9,active,2026-01-06T12:00:00+00:00,Starter,0,12600
EVT005,EXH0165,IronGate Cloud GmbH,EVT005_BTH_0066,HZD04-B003,zoneD,HZD04,North Hall 4,corner,36,active,2026-01-06T12:00:00+00:00,Platinum,0,93600
EVT005,EXH0100,SilverLine Technologies PLC,EVT005_BTH_0067,HZD04-B004,zoneD,HZD04,North Hall 4,standard,18,active,2026-01-06T12:00:00+00:00,Standard,0.05,29070
EVT005,EXH0216,Nova Systems LLC,EVT005_BTH_0068,HZD06-B001,zoneD,HZD06,North Hall 6,standard,18,active,2026-01-06T12:00:00+00:00,Premium,0.05,35910
EVT005,EXH0017,Saffron Services FZ-LLC,EVT005_BTH_0069,HZD06-B002,zoneD,HZD06,North Hall 6,standard,12,active,2026-01-06T12:00:00+00:00,Starter,0,16800
EVT005,EXH0022,Orion Security FZ-LLC,EVT005_BTH_0070,HZD06-B003,zoneD,HZD06,North Hall 6,standard,12,active,2026-01-06T12:00:00+00:00,Standard,0,20400
EVT005,EXH0111,Nexa Solutions Inc,EVT005_BTH_0071,HZD06-B004,zoneD,HZD06,North Hall 6,corner,18,active,2026-01-06T12:00:00+00:00,Premium,0.1,34020
EVT005,EXH0177,Saffron Solutions Inc,EVT005_BTH_0072,HZD06-B005,zoneD,HZD06,North Hall 6,standard,9,active,2026-01-06T12:00:00+00:00,Starter,0.05,11970
EVT005,EXH0030,Fusion Services S.A.,EVT005_BTH_0073,HZA01-B001,zoneA,HZA01,South Hall 1,standard,12,active,2026-01-06T12:00:00+00:00,Starter,0,16800
EVT005,EXH0223,Sentra Systems Ltd,EVT005_BTH_0074,HZA01-B002,zoneA,HZA01,South Hall 1,standard,12,active,2026-01-06T12:00:00+00:00,Starter,0,16800
EVT005,EXH0180,Lumina Intelligence Ltd,EVT005_BTH_0075,HZA01-B003,zoneA,HZA01,South Hall 1,standard,12,active,2026-01-06T12:00:00+00:00,Starter,0,16800
EVT005,EXH0084,Apex Services S.A.,EVT005_BTH_0076,HZA01-B004,zoneA,HZA01,South Hall 1,standard,9,active,2026-01-06T12:00:00+00:00,Starter,0,12600
EVT005,EXH0063,Fusion Automation S.A.,EVT005_BTH_0077,HZA01-B005,zoneA,HZA01,South Hall 1,standard,12,active,2026-01-06T12:00:00+00:00,Starter,0,16800
EVT005,EXH0218,Sentra Automation LLC,EVT005_BTH_0078,HZA01-B006,zoneA,HZA01,South Hall 1,standard,9,active,2026-01-06T12:00:00+00:00,Starter,0.05,11970
EVT005,EXH0015,Quant Dynamics PLC,EVT005_BTH_0079,HZA01-B007,zoneA,HZA01,South Hall 1,standard,12,active,2026-01-06T12:00:00+00:00,Standard,0.05,19380
EVT005,EXH0129,CloudNine Analytics Ltd,EVT005_BTH_0080,HZA01-B008,zoneA,HZA01,South Hall 1,standard,9,active,2026-01-06T12:00:00+00:00,Starter,0.1,11340
EVT005,EXH0175,Apex Digital Ltd,EVT005_BTH_0081,HZA01-B009,zoneA,HZA01,South Hall 1,standard,9,active,2026-01-06T12:00:00+00:00,Starter,0,12600
EVT005,EXH0247,BluePeak Digital Ltd (EXH0247),EVT005_BTH_0082,HZA01-B010,zoneA,HZA01,South Hall 1,standard,12,active,2026-01-06T12:00:00+00:00,Standard,0.05,19380
EVT005,EXH0068,Polaris Labs Inc,EVT005_BTH_0083,HZA02-B001,zoneA,HZA02,South Hall 2,standard,12,active,2026-01-06T12:00:00+00:00,Starter,0,16800
EVT005,EXH0092,Apex Security GmbH,EVT005_BTH_0084,HZA02-B002,zoneA,HZA02,South Hall 2,standard,12,active,2026-01-06T12:00:00+00:00,Starter,0,16800
EVT005,EXH0106,CloudNine Consulting GmbH,EVT005_BTH_0085,HZA02-B003,zoneA,HZA02,South Hall 2,standard,12,active,2026-01-06T12:00:00+00:00,Starter,0.05,15960
EVT005,EXH0234,Nimbus Technologies S.A.,EVT005_BTH_0086,HZA02-B004,zoneA,HZA02,South Hall 2,standard,12,active,2026-01-06T12:00:00+00:00,Starter,0,16800
EVT005,EXH0002,Stratus Platforms GmbH,EVT005_BTH_0087,HZA02-B005,zoneA,HZA02,South Hall 2,standard,12,active,2026-01-06T12:00:00+00:00,Standard,0.05,19380
EVT005,EXH0025,Pulse Intelligence S.A.,EVT005_BTH_0088,HZA03-B001,zoneA,HZA03,South Hall 3,standard,9,active,2026-01-06T12:00:00+00:00,Starter,0.05,11970
EVT005,EXH0163,Apex Services GmbH,EVT005_BTH_0089,HZA03-B002,zoneA,HZA03,South Hall 3,standard,9,active,2026-01-06T12:00:00+00:00,Starter,0,12600
EVT005,EXH0221,Quant Automation S.A.,EVT005_BTH_0090,HZA03-B003,zoneA,HZA03,South Hall 3,island,36,active,2026-01-06T12:00:00+00:00,Platinum,0,93600
EVT005,EXH0204,Saffron Engineering Inc,EVT005_BTH_0091,HZA03-B004,zoneA,HZA03,South Hall 3,standard,24,active,2026-01-06T12:00:00+00:00,Premium,0,50400
EVT005,EXH0116,IronGate Networks Inc,EVT005_BTH_0092,HZA04-B001,zoneA,HZA04,South Hall 4,standard,12,active,2026-01-06T12:00:00+00:00,Starter,0.05,15960
EVT005,EXH0164,Apex Labs Inc,EVT005_BTH_0093,HZA04-B002,zoneA,HZA04,South Hall 4,standard,12,active,2026-01-06T12:00:00+00:00,Starter,0.1,15120
EVT005,EXH0162,Terra Solutions GmbH,EVT005_BTH_0094,HZA04-B003,zoneA,HZA04,South Hall 4,corner,18,active,2026-01-06T12:00:00+00:00,Standard,0,30600
EVT005,EXH0189,IronGate Dynamics LLC,EVT005_BTH_0095,HZA05-B001,zoneA,HZA05,South Hall 5,standard,18,active,2026-01-06T12:00:00+00:00,Premium,0.15,32130
EVT005,EXH0187,Cobalt Cloud FZ-LLC,EVT005_BTH_0096,HZA05-B002,zoneA,HZA05,South Hall 5,standard,24,active,2026-01-06T12:00:00+00:00,Premium,0,50400
EVT005,EXH0147,Atlas Engineering PLC,EVT005_BTH_0097,HZA05-B003,zoneA,HZA05,South Hall 5,standard,9,active,2026-01-06T12:00:00+00:00,Starter,0.05,11970
EVT005,EXH0052,Lumina Networks Ltd,EVT005_BTH_0098,HZA05-B004,zoneA,HZA05,South Hall 5,standard,9,active,2026-01-06T12:00:00+00:00,Starter,0,12600
EVT005,EXH0071,Terra Technologies Ltd,EVT005_BTH_0099,HZA06-B001,zoneA,HZA06,South Hall 6,standard,12,active,2026-01-06T12:00:00+00:00,Starter,0.05,15960
EVT005,EXH0230,Vertex Dynamics Ltd,EVT005_BTH_0100,HZA06-B002,zoneA,HZA06,South Hall 6,standard,24,active,2026-01-06T12:00:00+00:00,Premium,0,50400
EVT006,EXH0047,BluePeak Systems LLC,EVT006_BTH_0001,HZB01-B001,zoneB,HZB01,East Hall 1,corner,9,active,2025-12-27T08:00:00+00:00,Starter,0.15,10710
EVT006,EXH0224,Skyline Platforms LLC (EXH0224),EVT006_BTH_0002,HZB01-B002,zoneB,HZB01,East Hall 1,standard,12,active,2025-12-27T08:00:00+00:00,Standard,0,20400
EVT006,EXH0219,Vanguard Networks GmbH,EVT006_BTH_0003,HZB01-B003,zoneB,HZB01,East Hall 1,standard,12,active,2025-12-27T08:00:00+00:00,Starter,0.1,15120
EVT006,EXH0085,Kairo Services LLC,EVT006_BTH_0004,HZB01-B004,zoneB,HZB01,East Hall 1,standard,9,active,2025-12-27T08:00:00+00:00,Starter,0,12600
EVT006,EXH0153,Aurora Intelligence Ltd,EVT006_BTH_0005,HZB01-B005,zoneB,HZB01,East Hall 1,standard,18,active,2025-12-27T08:00:00+00:00,Premium,0.1,34020
EVT006,EXH0056,Nimbus Security PLC,EVT006_BTH_0006,HZB01-B006,zoneB,HZB01,East Hall 1,standard,9,active,2025-12-27T08:00:00+00:00,Starter,0.05,11970
EVT006,EXH0187,Cobalt Cloud FZ-LLC,EVT006_BTH_0007,HZB01-B007,zoneB,HZB01,East Hall 1,corner,18,active,2025-12-27T08:00:00+00:00,Standard,0,30600
EVT006,EXH0149,Stratus Digital GmbH,EVT006_BTH_0008,HZB02-B001,zoneB,HZB02,East Hall 2,corner,12,active,2025-12-27T08:00:00+00:00,Standard,0.1,18360
EVT006,EXH0008,Nexa Digital Inc,EVT006_BTH_0009,HZB02-B002,zoneB,HZB02,East Hall 2,standard,12,active,2025-12-27T08:00:00+00:00,Starter,0,16800
EVT006,EXH0104,Nexa Solutions GmbH,EVT006_BTH_0010,HZB02-B003,zoneB,HZB02,East Hall 2,corner,18,active,2025-12-27T08:00:00+00:00,Premium,0,37800
EVT006,EXH0055,Fusion Technologies LLC,EVT006_BTH_0011,HZB02-B004,zoneB,HZB02,East Hall 2,standard,12,active,2025-12-27T08:00:00+00:00,Starter,0,16800
EVT006,EXH0148,Pulse Intelligence Ltd,EVT006_BTH_0012,HZB02-B005,zoneB,HZB02,East Hall 2,standard,18,active,2025-12-27T08:00:00+00:00,Premium,0,37800
EVT006,EXH0045,Keystone Engineering S.A.,EVT006_BTH_0013,HZB03-B001,zoneB,HZB03,East Hall 3,standard,24,active,2025-12-27T08:00:00+00:00,Premium,0,50400
EVT006,EXH0041,Aurora Networks S.A.,EVT006_BTH_0014,HZB03-B002,zoneB,HZB03,East Hall 3,corner,12,active,2025-12-27T08:00:00+00:00,Starter,0.1,15120
EVT006,EXH0101,Atlas Services Ltd,EVT006_BTH_0015,HZB03-B003,zoneB,HZB03,East Hall 3,standard,12,active,2025-12-27T08:00:00+00:00,Starter,0.05,15960
EVT006,EXH0092,Apex Security GmbH,EVT006_BTH_0016,HZB03-B004,zoneB,HZB03,East Hall 3,standard,9,active,2025-12-27T08:00:00+00:00,Starter,0,12600
EVT006,EXH0188,BluePeak Analytics LLC,EVT006_BTH_0017,HZB04-B001,zoneB,HZB04,East Hall 4,standard,9,active,2025-12-27T08:00:00+00:00,Starter,0,12600
EVT006,EXH0228,Kairo Security GmbH,EVT006_BTH_0018,HZB04-B002,zoneB,HZB04,East Hall 4,standard,12,active,2025-12-27T08:00:00+00:00,Starter,0.05,15960
EVT006,EXH0173,RedStone Systems Ltd,EVT006_BTH_0019,HZB04-B003,zoneB,HZB04,East Hall 4,island,36,active,2025-12-27T08:00:00+00:00,Platinum,0,93600
EVT006,EXH0106,CloudNine Consulting GmbH,EVT006_BTH_0020,HZB04-B004,zoneB,HZB04,East Hall 4,standard,12,active,2025-12-27T08:00:00+00:00,Starter,0,16800
EVT006,EXH0146,Fusion Services GmbH,EVT006_BTH_0021,HZB04-B005,zoneB,HZB04,East Hall 4,standard,18,active,2025-12-27T08:00:00+00:00,Premium,0,37800
EVT006,EXH0204,Saffron Engineering Inc,EVT006_BTH_0022,HZB04-B006,zoneB,HZB04,East Hall 4,standard,12,active,2025-12-27T08:00:00+00:00,Starter,0,16800
EVT006,EXH0128,Aurora Digital PLC,EVT006_BTH_0023,HZB04-B007,zoneB,HZB04,East Hall 4,standard,36,active,2025-12-27T08:00:00+00:00,Platinum,0.05,88920
EVT006,EXH0197,Terra Technologies PLC,EVT006_BTH_0024,HZC01-B001,zoneC,HZC01,Hall 1,standard,12,active,2025-12-27T08:00:00+00:00,Starter,0.1,15120
EVT006,EXH0049,Quant Digital S.A.,EVT006_BTH_0025,HZB08-B001,zoneB,HZB08,Hall 10,standard,9,active,2025-12-27T08:00:00+00:00,Starter,0.1,11340
EVT006,EXH0083,BluePeak Engineering Inc,EVT006_BTH_0026,HZB08-B002,zoneB,HZB08,Hall 10,standard,12,active,2025-12-27T08:00:00+00:00,Standard,0.05,19380
EVT006,EXH0203,Vanguard Consulting Ltd,EVT006_BTH_0027,HZB08-B003,zoneB,HZB08,Hall 10,standard,9,active,2025-12-27T08:00:00+00:00,Starter,0.05,11970
EVT006,EXH0015,Quant Dynamics PLC,EVT006_BTH_0028,HZB08-B004,zoneB,HZB08,Hall 10,corner,24,active,2025-12-27T08:00:00+00:00,Premium,0.15,42840
EVT006,EXH0191,Skyline Cloud GmbH,EVT006_BTH_0029,HZB08-B005,zoneB,HZB08,Hall 10,standard,12,active,2025-12-27T08:00:00+00:00,Starter,0.05,15960
EVT006,EXH0119,Polaris Services GmbH,EVT006_BTH_0030,HZC02-B001,zoneC,HZC02,Hall 2,standard,12,active,2025-12-27T08:00:00+00:00,Standard,0,20400
EVT006,EXH0114,Nimbus Intelligence LLC,EVT006_BTH_0031,HZC02-B002,zoneC,HZC02,Hall 2,standard,18,active,2025-12-27T08:00:00+00:00,Standard,0,30600
EVT006,EXH0132,Terra Intelligence GmbH,EVT006_BTH_0032,HZC03-B001,zoneC,HZC03,Hall 3,standard,12,active,2025-12-27T08:00:00+00:00,Standard,0,20400
EVT006,EXH0077,Pulse Services Inc,EVT006_BTH_0033,HZC04-B001,zoneC,HZC04,Hall 4,corner,12,active,2025-12-27T08:00:00+00:00,Starter,0,16800
EVT006,EXH0232,Nexa Technologies Inc,EVT006_BTH_0034,HZC04-B002,zoneC,HZC04,Hall 4,standard,9,active,2025-12-27T08:00:00+00:00,Starter,0,12600
EVT006,EXH0057,Quant Technologies PLC,EVT006_BTH_0035,HZC04-B003,zoneC,HZC04,Hall 4,corner,12,active,2025-12-27T08:00:00+00:00,Starter,0.1,15120
EVT006,EXH0144,Vertex Intelligence PLC,EVT006_BTH_0036,HZC05-B001,zoneC,HZC05,Hall 5,standard,9,active,2025-12-27T08:00:00+00:00,Starter,0,12600
EVT006,EXH0181,Saffron Intelligence Inc,EVT006_BTH_0037,HZC05-B002,zoneC,HZC05,Hall 5,standard,9,active,2025-12-27T08:00:00+00:00,Starter,0,12600
EVT006,EXH0216,Nova Systems LLC,EVT006_BTH_0038,HZC05-B003,zoneC,HZC05,Hall 5,standard,18,active,2025-12-27T08:00:00+00:00,Premium,0,37800
EVT006,EXH0154,Polaris Solutions Inc,EVT006_BTH_0039,HZC06-B001,zoneC,HZC06,Hall 6,standard,12,active,2025-12-27T08:00:00+00:00,Standard,0,20400
EVT006,EXH0225,Zenith Services PLC,EVT006_BTH_0040,HZC06-B002,zoneC,HZC06,Hall 6,standard,18,active,2025-12-27T08:00:00+00:00,Standard,0,30600
EVT006,EXH0193,Saffron Security LLC,EVT006_BTH_0041,HZC06-B003,zoneC,HZC06,Hall 6,standard,12,active,2025-12-27T08:00:00+00:00,Starter,0,16800
EVT006,EXH0207,RedStone Labs LLC,EVT006_BTH_0042,HZC06-B004,zoneC,HZC06,Hall 6,standard,9,active,2025-12-27T08:00:00+00:00,Starter,0.1,11340
EVT006,EXH0241,SilverLine Automation Inc (EXH0241),EVT006_BTH_0043,HZC06-B005,zoneC,HZC06,Hall 6,standard,12,active,2025-12-27T08:00:00+00:00,Standard,0,20400
EVT006,EXH0116,IronGate Networks Inc,EVT006_BTH_0044,HZC06-B006,zoneC,HZC06,Hall 6,standard,12,active,2025-12-27T08:00:00+00:00,Starter,0.05,15960
EVT006,EXH0102,Helio Consulting GmbH,EVT006_BTH_0045,HZB05-B001,zoneB,HZB05,Hall 7,standard,12,active,2025-12-27T08:00:00+00:00,Starter,0,16800
EVT006,EXH0110,Lumina Security LLC,EVT006_BTH_0046,HZB05-B002,zoneB,HZB05,Hall 7,standard,12,active,2025-12-27T08:00:00+00:00,Standard,0,20400
EVT006,EXH0035,Saffron Dynamics GmbH,EVT006_BTH_0047,HZB05-B003,zoneB,HZB05,Hall 7,standard,18,active,2025-12-27T08:00:00+00:00,Standard,0,30600
EVT006,EXH0078,Nimbus Solutions LLC,EVT006_BTH_0048,HZB06-B001,zoneB,HZB06,Hall 8,corner,36,active,2025-12-27T08:00:00+00:00,Platinum,0.05,88920
EVT006,EXH0115,Helio Dynamics GmbH,EVT006_BTH_0049,HZB06-B002,zoneB,HZB06,Hall 8,standard,9,active,2025-12-27T08:00:00+00:00,Starter,0,12600
EVT006,EXH0113,Terra Dynamics GmbH,EVT006_BTH_0050,HZB06-B003,zoneB,HZB06,Hall 8,corner,18,active,2025-12-27T08:00:00+00:00,Standard,0,30600
EVT006,EXH0080,BluePeak Technologies Inc,EVT006_BTH_0051,HZB06-B004,zoneB,HZB06,Hall 8,standard,9,active,2025-12-27T08:00:00+00:00,Starter,0,12600
EVT006,EXH0194,Nimbus Intelligence LLC (EXH0194),EVT006_BTH_0052,HZB06-B005,zoneB,HZB06,Hall 8,standard,9,active,2025-12-27T08:00:00+00:00,Starter,0.1,11340
EVT006,EXH0145,Nexa Security LLC,EVT006_BTH_0053,HZB07-B001,zoneB,HZB07,Hall 9,standard,18,active,2025-12-27T08:00:00+00:00,Standard,0,30600
EVT006,EXH0044,Atlas Intelligence FZ-LLC (EXH0044),EVT006_BTH_0054,HZB07-B002,zoneB,HZB07,Hall 9,standard,12,active,2025-12-27T08:00:00+00:00,Starter,0.05,15960
EVT006,EXH0221,Quant Automation S.A.,EVT006_BTH_0055,HZB07-B003,zoneB,HZB07,Hall 9,standard,12,active,2025-12-27T08:00:00+00:00,Standard,0,20400
EVT006,EXH0054,RedStone Automation Ltd,EVT006_BTH_0056,HZB07-B004,zoneB,HZB07,Hall 9,standard,12,active,2025-12-27T08:00:00+00:00,Starter,0,16800
EVT006,EXH0183,Atlas Services GmbH,EVT006_BTH_0057,HZB07-B005,zoneB,HZB07,Hall 9,standard,12,active,2025-12-27T08:00:00+00:00,Starter,0.1,15120
EVT006,EXH0215,Lumina Intelligence PLC,EVT006_BTH_0058,HZD01-B001,zoneD,HZD01,North Hall 1,island,36,active,2025-12-27T08:00:00+00:00,Platinum,0,93600
EVT006,EXH0052,Lumina Networks Ltd,EVT006_BTH_0059,HZD01-B002,zoneD,HZD01,North Hall 1,standard,9,active,2025-12-27T08:00:00+00:00,Starter,0.1,11340
EVT006,EXH0010,Nimbus Security GmbH,EVT006_BTH_0060,HZD01-B003,zoneD,HZD01,North Hall 1,corner,24,active,2025-12-27T08:00:00+00:00,Premium,0,50400
EVT006,EXH0209,Keystone Networks GmbH,EVT006_BTH_0061,HZD01-B004,zoneD,HZD01,North Hall 1,standard,12,active,2025-12-27T08:00:00+00:00,Starter,0.05,15960
EVT006,EXH0143,Nova Dynamics FZ-LLC,EVT006_BTH_0062,HZD02-B001,zoneD,HZD02,North Hall 2,standard,36,active,2025-12-27T08:00:00+00:00,Platinum,0.05,88920
EVT006,EXH0090,Keystone Consulting GmbH,EVT006_BTH_0063,HZD02-B002,zoneD,HZD02,North Hall 2,corner,12,active,2025-12-27T08:00:00+00:00,Starter,0,16800
EVT006,EXH0246,Nexa Consulting FZ-LLC,EVT006_BTH_0064,HZD02-B003,zoneD,HZD02,North Hall 2,standard,12,active,2025-12-27T08:00:00+00:00,Starter,0,16800
EVT006,EXH0167,CloudNine Security LLC,EVT006_BTH_0065,HZD02-B004,zoneD,HZD02,North Hall 2,standard,24,active,2025-12-27T08:00:00+00:00,Premium,0.05,47880
EVT006,EXH0091,Skyline Dynamics PLC,EVT006_BTH_0066,HZD02-B005,zoneD,HZD02,North Hall 2,standard,12,active,2025-12-27T08:00:00+00:00,Starter,0.05,15960
EVT006,EXH0074,Stratus Systems Inc,EVT006_BTH_0067,HZD02-B006,zoneD,HZD02,North Hall 2,standard,12,active,2025-12-27T08:00:00+00:00,Starter,0,16800
EVT006,EXH0033,Polaris Consulting GmbH,EVT006_BTH_0068,HZD03-B001,zoneD,HZD03,North Hall 3,island,36,active,2025-12-27T08:00:00+00:00,Platinum,0.05,88920
EVT006,EXH0172,Pulse Networks S.A.,EVT006_BTH_0069,HZD03-B002,zoneD,HZD03,North Hall 3,standard,18,active,2025-12-27T08:00:00+00:00,Standard,0.15,26010
EVT006,EXH0200,Apex Security Ltd,EVT006_BTH_0070,HZD04-B001,zoneD,HZD04,North Hall 4,standard,18,active,2025-12-27T08:00:00+00:00,Standard,0,30600
EVT006,EXH0062,BluePeak Consulting PLC,EVT006_BTH_0071,HZD04-B002,zoneD,HZD04,North Hall 4,standard,18,active,2025-12-27T08:00:00+00:00,Standard,0.05,29070
EVT006,EXH0017,Saffron Services FZ-LLC,EVT006_BTH_0072,HZD05-B001,zoneD,HZD05,North Hall 5,corner,18,active,2025-12-27T08:00:00+00:00,Premium,0,37800
EVT006,EXH0071,Terra Technologies Ltd,EVT006_BTH_0073,HZD06-B001,zoneD,HZD06,North Hall 6,corner,18,active,2025-12-27T08:00:00+00:00,Premium,0.15,32130
EVT006,EXH0028,Keystone Systems S.A.,EVT006_BTH_0074,HZD06-B002,zoneD,HZD06,North Hall 6,standard,12,active,2025-12-27T08:00:00+00:00,Standard,0,20400
EVT006,EXH0099,Stratus Labs Ltd,EVT006_BTH_0075,HZA01-B001,zoneA,HZA01,South Hall 1,standard,12,active,2025-12-27T08:00:00+00:00,Starter,0,16800
EVT006,EXH0137,CloudNine Automation FZ-LLC,EVT006_BTH_0076,HZA01-B002,zoneA,HZA01,South Hall 1,standard,9,active,2025-12-27T08:00:00+00:00,Starter,0.05,11970
EVT006,EXH0150,Sentra Security Ltd,EVT006_BTH_0077,HZA01-B003,zoneA,HZA01,South Hall 1,standard,18,active,2025-12-27T08:00:00+00:00,Standard,0,30600
EVT006,EXH0239,IronGate Platforms Inc,EVT006_BTH_0078,HZA01-B004,zoneA,HZA01,South Hall 1,island,18,active,2025-12-27T08:00:00+00:00,Premium,0,37800
EVT006,EXH0248,Skyline Consulting S.A.,EVT006_BTH_0079,HZA01-B005,zoneA,HZA01,South Hall 1,standard,18,active,2025-12-27T08:00:00+00:00,Standard,0.05,29070
EVT006,EXH0108,Cobalt Digital LLC,EVT006_BTH_0080,HZA01-B006,zoneA,HZA01,South Hall 1,standard,9,active,2025-12-27T08:00:00+00:00,Starter,0,12600
EVT006,EXH0135,Helio Analytics Ltd,EVT006_BTH_0081,HZA01-B007,zoneA,HZA01,South Hall 1,standard,9,active,2025-12-27T08:00:00+00:00,Starter,0.05,11970
EVT006,EXH0178,Terra Labs GmbH,EVT006_BTH_0082,HZA01-B008,zoneA,HZA01,South Hall 1,corner,12,active,2025-12-27T08:00:00+00:00,Standard,0,20400
EVT006,EXH0048,Pulse Solutions FZ-LLC,EVT006_BTH_0083,HZA02-B001,zoneA,HZA02,South Hall 2,corner,18,active,2025-12-27T08:00:00+00:00,Premium,0.05,35910
EVT006,EXH0240,Atlas Networks LLC,EVT006_BTH_0084,HZA02-B002,zoneA,HZA02,South Hall 2,standard,9,active,2025-12-27T08:00:00+00:00,Starter,0,12600
EVT006,EXH0026,Zenith Security FZ-LLC,EVT006_BTH_0085,HZA02-B003,zoneA,HZA02,South Hall 2,corner,12,active,2025-12-27T08:00:00+00:00,Standard,0.05,19380
EVT006,EXH0152,Sentra Intelligence LLC,EVT006_BTH_0086,HZA02-B004,zoneA,HZA02,South Hall 2,corner,18,active,2025-12-27T08:00:00+00:00,Premium,0.1,34020
EVT006,EXH0170,Atlas Dynamics S.A.,EVT006_BTH_0087,HZA03-B001,zoneA,HZA03,South Hall 3,corner,36,active,2025-12-27T08:00:00+00:00,Platinum,0,93600
